numcode,country,Carbon1971,Carbon1972,Carbon1973,Carbon1974,Carbon1975,Carbon1976,Carbon1977,Carbon1978,Carbon1979,Carbon1980,Carbon1981,Carbon1982,Carbon1983,Carbon1984,Carbon1985,Carbon1986,Carbon1987,Carbon1988,Carbon1989,Carbon1990,Carbon1991,Carbon1992,Carbon1993,Carbon1994,Carbon1995,Carbon1996,Carbon1997,Carbon1998,Carbon1999,Carbon2000,Carbon2001,Carbon2002,Carbon2003,Carbon2004,Carbon2005,Carbon2006,Carbon2007,Carbon2008,Carbon2009,Carbon2010,Carbon2011,Carbon2012,Carbon2013,Carbon2014,Carbon2015,Carbon2016,Carbon2017,Carbon2018,Carbon2019,Carbon2020,Carbon2021,Carbon2022,Carbon2023,Carbon2024,Carbon2025,Carbon2026,Carbon2027,Carbon2028,Carbon2029,Carbon2030,Carbon2031,Carbon2032,Carbon2033,Carbon2034,Carbon2035,Carbon2036,Carbon2037,Carbon2038,Carbon2039,Carbon2040,GDP1971,GDP1972,GDP1973,GDP1974,GDP1975,GDP1976,GDP1977,GDP1978,GDP1979,GDP1980,GDP1981,GDP1982,GDP1983,GDP1984,GDP1985,GDP1986,GDP1987,GDP1988,GDP1989,GDP1990,GDP1991,GDP1992,GDP1993,GDP1994,GDP1995,GDP1996,GDP1997,GDP1998,GDP1999,GDP2000,GDP2001,GDP2002,GDP2003,GDP2004,GDP2005,GDP2006,GDP2007,GDP2008,GDP2009,GDP2010,GDP2011,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,GDP2021,GDP2022,GDP2023,GDP2024,GDP2025,GDP2026,GDP2027,GDP2028,GDP2029,GDP2030,GDP2031,GDP2032,GDP2033,GDP2034,GDP2035,GDP2036,GDP2037,GDP2038,GDP2039,GDP2040,PECons1971,PECons1972,PECons1973,PECons1974,PECons1975,PECons1976,PECons1977,PECons1978,PECons1979,PECons1980,PECons1981,PECons1982,PECons1983,PECons1984,PECons1985,PECons1986,PECons1987,PECons1988,PECons1989,PECons1990,PECons1991,PECons1992,PECons1993,PECons1994,PECons1995,PECons1996,PECons1997,PECons1998,PECons1999,PECons2000,PECons2001,PECons2002,PECons2003,PECons2004,PECons2005,PECons2006,PECons2007,PECons2008,PECons2009,PECons2010,PECons2011,PECons2012,PECons2013,PECons2014,PECons2015,PECons2016,PECons2017,PECons2018,PECons2019,PECons2020,PECons2021,PECons2022,PECons2023,PECons2024,PECons2025,PECons2026,PECons2027,PECons2028,PECons2029,PECons2030,PECons2031,PECons2032,PECons2033,PECons2034,PECons2035,PECons2036,PECons2037,PECons2038,PECons2039,PECons2040,Population1971,Population1972,Population1973,Population1974,Population1975,Population1976,Population1977,Population1978,Population1979,Population1980,Population1981,Population1982,Population1983,Population1984,Population1985,Population1986,Population1987,Population1988,Population1989,Population1990,Population1991,Population1992,Population1993,Population1994,Population1995,Population1996,Population1997,Population1998,Population1999,Population2000,Population2001,Population2002,Population2003,Population2004,Population2005,Population2006,Population2007,Population2008,Population2009,Population2010,Population2011,Population2012,Population2013,Population2014,Population2015,Population2016,Population2017,Population2018,Population2019,Population2020,Population2021,Population2022,Population2023,Population2024,Population2025,Population2026,Population2027,Population2028,Population2029,Population2030,Population2031,Population2032,Population2033,Population2034,Population2035,Population2036,Population2037,Population2038,Population2039,Population2040
36,Australia,0.1569,0.16142,0.17342,0.17752,0.18266,0.1865,0.20143,0.19993,0.20478,0.21211,0.21155,0.22144,0.21152,0.21957,0.21885,0.22349,0.23663,0.23474,0.25665,0.26149,0.26007,0.26531,0.2751,0.27414,0.27908,0.29761,0.30791,0.31817,0.32566,0.33035,0.32239,0.33485,0.33918,0.3458,0.35068,0.35429,0.36299,0.37291,0.37775,0.37497,0.37292,0.38282,0.381068665,0.37931733,0.377565995,0.37581466,0.374063325,0.37231199,0.370560655,0.368809321,0.367021938,0.365234556,0.363447174,0.361659792,0.354510263,0.351843702,0.349177142,0.346510581,0.34384402,0.333177777,0.330237351,0.327296925,0.324356498,0.321416072,0.309654367,0.306823487,0.303992607,0.301161727,0.298330847,0.287007326,0.24656,0.25296,0.26333,0.26684,0.27375,0.28362,0.28617,0.29777,0.30686,0.31716,0.3277,0.32038,0.33521,0.35281,0.36668,0.37568,0.39662,0.41234,0.42945,0.42892,0.43028,0.44808,0.46617,0.48357,0.50265,0.52248,0.54563,0.57293,0.59514,0.60659,0.63006,0.64945,0.67646,0.69823,0.71906,0.74616,0.77375,0.78724,0.80269,0.82066,0.85033,0.87242,0.965015751,1.057611502,1.097081452,1.136551402,1.176021352,1.215491302,1.254961252,1.294431202,1.333901152,1.370330414,1.406759676,1.443188938,1.4796182,1.516047462,1.552476725,1.588905987,1.625335249,1.661764511,1.698193773,1.734623035,1.771052297,1.807481559,1.843910821,1.880340083,1.916769345,1.953198608,1.98962787,2.026057132,2.04804,2.10986,2.26398,2.33829,2.39577,2.45323,2.63053,2.63761,2.6975,2.76185,2.78067,2.9014,2.77792,2.86911,2.87812,2.93889,3.07986,3.08505,3.33671,3.42737,3.37962,3.44269,3.60856,3.60605,3.67815,3.91887,4.01881,4.12332,4.21328,4.28944,4.19585,4.34303,4.39626,4.47094,4.50283,4.55941,4.70486,4.85961,4.84445,4.86045,4.87569,5.08992,5.144331346,5.198742692,5.253154038,5.307565384,5.36197673,5.416388076,5.470799422,5.525210768,5.56700288,5.608794991,5.650587103,5.692379214,5.734171326,5.75509237,5.776013413,5.796934457,5.8178555,5.838776544,5.844848582,5.85092062,5.856992657,5.863064695,5.869136733,5.868099739,5.867062745,5.86602575,5.864988756,5.863951762,13.2,13.41,13.61,13.83,13.97,14.11,14.28,14.43,14.6,14.81,15.05,15.29,15.48,15.68,15.9,16.14,16.4,16.69,16.94,17.17,17.39,17.58,17.76,17.95,18.19,18.42,18.61,18.81,19.04,19.27,19.53,19.77,20.01,20.25,20.54,20.87,21.26,21.73,22.13,22.43,22.76,23.13,23.26237164,23.39474327,23.52711491,23.65948655,23.79185818,23.92422982,24.05660146,24.18897309,24.32134473,24.45371637,24.586088,24.71845964,24.85083128,24.98320291,25.11557455,25.24794619,25.38031782,25.51268946,25.6450611,25.77743273,25.90980437,26.04217601,26.17454764,26.30691928,26.43929092,26.57166255,26.70403419,26.83640583
40,Austria,0.05119,0.05326,0.0574,0.05445,0.05232,0.05739,0.05435,0.05565,0.0603,0.05831,0.05456,0.05263,0.05275,0.05449,0.05595,0.05485,0.05666,0.05377,0.05402,0.05719,0.06125,0.05639,0.05654,0.05679,0.06012,0.06376,0.06327,0.06398,0.06202,0.0625,0.06647,0.068,0.07319,0.07367,0.07529,0.07323,0.07078,0.07031,0.06359,0.0694,0.06717,0.06429,0.063530437,0.062770875,0.062011312,0.061251749,0.060492186,0.059732624,0.058973061,0.058213498,0.057870469,0.057527439,0.057184409,0.05684138,0.055469261,0.054935039,0.054400817,0.053866595,0.053332373,0.051195484,0.050741729,0.050287974,0.049834219,0.049380463,0.047565443,0.047270321,0.046975199,0.046680077,0.046384955,0.045204468,0.11532,0.12248,0.12847,0.13353,0.13305,0.13914,0.14621,0.1459,0.15372,0.15638,0.15615,0.15929,0.16403,0.16411,0.16821,0.17208,0.17442,0.18017,0.18717,0.19531,0.20203,0.20626,0.20734,0.21232,0.21799,0.22337,0.22852,0.23717,0.24557,0.25457,0.25676,0.26111,0.26337,0.27019,0.27667,0.28683,0.29746,0.30173,0.2902,0.29533,0.3037,0.30634,0.332228707,0.358117414,0.365595499,0.373073584,0.380551669,0.388029755,0.39550784,0.402985925,0.41046401,0.418650796,0.426837582,0.435024368,0.443211154,0.45139794,0.459584726,0.467771511,0.475958297,0.484145083,0.492331869,0.500518655,0.508705441,0.516892227,0.525079012,0.533265798,0.541452584,0.54963937,0.557826156,0.566012942,0.746584,0.786499,0.852163,0.823308,0.798395,0.860666,0.840109,0.868116,0.940297,0.918759,0.870048,0.8506,0.853183,0.886218,0.916024,0.919608,0.9542,0.964526,0.949054,0.985246,1.04885,1.00774,1.01919,1.01646,1.06165,1.12806,1.12005,1.13906,1.13629,1.13246,1.19661,1.2075,1.27757,1.29665,1.3399,1.34257,1.32641,1.33426,1.26152,1.35407,1.31551,1.31378,1.312924944,1.312069889,1.311214833,1.310359778,1.309504722,1.308649666,1.307794611,1.306939555,1.303293431,1.299647307,1.296001184,1.29235506,1.288708936,1.28560745,1.282505965,1.279404479,1.276302994,1.273201508,1.271270415,1.269339323,1.26740823,1.265477138,1.263546045,1.262573023,1.2616,1.260626978,1.259653955,1.258680933,7.5,7.54,7.59,7.6,7.58,7.57,7.57,7.56,7.55,7.55,7.57,7.57,7.56,7.56,7.57,7.57,7.58,7.59,7.62,7.68,7.76,7.84,7.91,7.94,7.95,7.96,7.97,7.98,7.99,8.01,8.04,8.08,8.12,8.17,8.23,8.27,8.3,8.32,8.34,8.36,8.39,8.43,8.450349568,8.470699135,8.491048703,8.511398271,8.531747839,8.552097406,8.572446974,8.592796542,8.613146109,8.633495677,8.653845245,8.674194813,8.69454438,8.714893948,8.735243516,8.755593083,8.775942651,8.796292219,8.816641787,8.836991354,8.857340922,8.87769049,8.898040057,8.918389625,8.938739193,8.959088761,8.979438328,8.999787896
44,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Bahrain,0.00307,0.00291,0.0046,0.00503,0.0048,0.00655,0.00545,0.0056,0.00686,0.00635,0.00714,0.00836,0.00786,0.0085,0.00951,0.01026,0.00939,0.01079,0.01078,0.01156,0.01149,0.01257,0.01323,0.01429,0.01442,0.01432,0.01615,0.01709,0.01672,0.01746,0.01797,0.0187,0.0197,0.01938,0.02217,0.02399,0.02542,0.02824,0.02672,0.02743,0.02738,0.02738,0.027915099,0.028450198,0.028985297,0.029520396,0.030055495,0.030590594,0.031125694,0.031660793,0.032048567,0.032436342,0.032824116,0.033211891,0.034762989,0.03509062,0.035418251,0.035745882,0.036073513,0.037384037,0.037614229,0.037844421,0.038074613,0.038304805,0.039225574,0.039453434,0.039681293,0.039909153,0.040137013,0.041048452,0.00444,0.00453,0.00439,0.00749,0.00822,0.01018,0.01167,0.01262,0.01248,0.01341,0.0127,0.01174,0.01249,0.01312,0.01249,0.01264,0.01395,0.01493,0.01498,0.01565,0.01741,0.01857,0.02096,0.02091,0.02173,0.02262,0.02332,0.02444,0.02549,0.02684,0.02751,0.02851,0.03022,0.03233,0.03452,0.03675,0.0398,0.04228,0.04336,0.04524,0.04619,0.04776,0.042610074,0.037460148,0.039181541,0.040902933,0.042624326,0.044345718,0.04606711,0.047788503,0.049509895,0.051947742,0.054385588,0.056823435,0.059261281,0.061699128,0.064136974,0.066574821,0.069012667,0.071450514,0.073888361,0.076326207,0.078764054,0.0812019,0.083639747,0.086077593,0.08851544,0.090953286,0.093391133,0.09582898,0.055902,0.054298,0.080743,0.090053,0.084618,0.107913,0.098511,0.100685,0.119892,0.111312,0.123141,0.138918,0.133761,0.142661,0.165039,0.186022,0.169574,0.193599,0.19553,0.2076,0.20436,0.224824,0.236942,0.251863,0.255042,0.254952,0.283791,0.299306,0.297657,0.315223,0.324286,0.336963,0.356657,0.356093,0.411276,0.440056,0.459662,0.505003,0.485178,0.494056,0.494998,0.500051,0.511034046,0.522017091,0.533000137,0.543983182,0.554966228,0.565949273,0.576932319,0.587915364,0.602489923,0.617064482,0.631639042,0.646213601,0.66078816,0.674388712,0.687989263,0.701589815,0.715190366,0.728790918,0.740203471,0.751616024,0.763028578,0.774441131,0.785853684,0.798113957,0.81037423,0.822634503,0.834894776,0.847155049,0.22,0.23,0.24,0.25,0.27,0.28,0.3,0.32,0.34,0.36,0.37,0.39,0.4,0.41,0.42,0.43,0.45,0.47,0.48,0.5,0.51,0.52,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.67,0.7,0.73,0.77,0.82,0.88,0.95,1.03,1.12,1.19,1.25,1.29,1.32,1.341993226,1.363986453,1.385979679,1.407972905,1.429966131,1.451959358,1.473952584,1.49594581,1.517939037,1.539932263,1.561925489,1.583918715,1.605911942,1.627905168,1.649898394,1.671891621,1.693884847,1.715878073,1.737871299,1.759864526,1.781857752,1.803850978,1.825844205,1.847837431,1.869830657,1.891823883,1.91381711,1.935810336
50,Bangladesh,0.00339,0.00336,0.00411,0.00446,0.00469,0.00534,0.00538,0.00583,0.00625,0.00723,0.00748,0.00823,0.00788,0.0082,0.00935,0.0104,0.01143,0.01229,0.01322,0.01414,0.0133,0.01462,0.01616,0.01707,0.02099,0.02127,0.02333,0.02452,0.02432,0.02572,0.02973,0.03079,0.0328,0.03332,0.03512,0.03852,0.04102,0.04398,0.0476,0.05341,0.05652,0.06017,0.062109319,0.064048639,0.065987958,0.067927278,0.069866597,0.071805916,0.073745236,0.075684555,0.076790739,0.077896923,0.079003106,0.08010929,0.084534025,0.085759526,0.086985027,0.088210528,0.089436029,0.094338034,0.095845882,0.097353729,0.098861577,0.100369425,0.106400816,0.108335573,0.11027033,0.112205087,0.114139844,0.121878872,0.06183,0.05319,0.05496,0.06023,0.05777,0.06104,0.06267,0.0671,0.07033,0.0709,0.0736,0.07535,0.07837,0.08243,0.08509,0.08871,0.09202,0.094,0.09646,0.10219,0.1056,0.11092,0.116,0.12074,0.12668,0.13254,0.13968,0.14698,0.15414,0.1633,0.17191,0.1795,0.18894,0.20079,0.21274,0.22685,0.24143,0.25637,0.27109,0.28755,0.30683,0.32596,0.310889606,0.295819212,0.314180573,0.332541935,0.350903297,0.369264658,0.38762602,0.405987382,0.424348743,0.451884528,0.479420312,0.506956097,0.534491881,0.562027666,0.58956345,0.617099235,0.644635019,0.672170804,0.699706588,0.727242373,0.754778157,0.782313942,0.809849726,0.837385511,0.864921295,0.89245708,0.919992864,0.947528649,0.225615,0.233034,0.252085,0.26037,0.266929,0.283918,0.290645,0.300624,0.312514,0.333406,0.340201,0.359373,0.368001,0.37335,0.394803,0.422722,0.416134,0.457312,0.480061,0.505349,0.498114,0.52576,0.555103,0.579772,0.630788,0.634516,0.662855,0.691003,0.70016,0.724121,0.791739,0.810293,0.853571,0.870425,0.902944,0.964124,1.00916,1.05894,1.11712,1.2136,1.25756,1.31626,1.352227861,1.388195721,1.424163582,1.460131443,1.496099303,1.532067164,1.568035024,1.604002885,1.637624752,1.671246619,1.704868486,1.738490353,1.77211222,1.811574949,1.851037678,1.890500408,1.929963137,1.969425866,2.013720176,2.058014486,2.102308797,2.146603107,2.190897417,2.243755773,2.296614129,2.349472485,2.402330841,2.455189197,67.63,68.73,69.75,70.88,72.27,73.95,75.88,78.01,80.24,82.5,84.76,87.06,89.4,91.8,94.29,96.85,99.48,102.13,104.78,107.39,109.94,112.43,114.9,117.37,119.87,122.4,124.95,127.48,129.97,132.38,134.73,137.01,139.19,141.24,143.14,144.87,146.46,147.97,149.5,151.13,152.86,154.7,156.6526926,158.6053852,160.5580778,162.5107704,164.463463,166.4161556,168.3688482,170.3215408,172.2742334,174.226926,176.1796186,178.1323112,180.0850038,182.0376964,183.990389,185.9430816,187.8957742,189.8484668,191.8011594,193.753852,195.7065446,197.6592371,199.6119297,201.5646223,203.5173149,205.4700075,207.4227001,209.3753927
51,Armenia,0.013627366,0.014267754,0.015543872,0.01639617,0.017036558,0.018100767,0.018953065,0.019800706,0.020441093,0.020788605,0.021225143,0.021838662,0.022537446,0.022852983,0.023104301,0.024074735,0.024387674,0.024753457,0.025471318,0.026350396,0.02473635,0.021265,0.01916605,0.01645788,0.015537065,0.015017411,0.01524795,0.014789379,0.015523362,0.016895852,0.02052,0.02159,0.01073,0.00502,0.00276,0.00342,0.0025,0.00318,0.00331,0.00296,0.0034,0.00344,0.003505429,0.003570858,0.003636287,0.003701717,0.003767146,0.003832575,0.003898004,0.003963433,0.003979561,0.003995689,0.004011818,0.004027946,0.004092458,0.004108179,0.004123901,0.004139622,0.004155343,0.004218228,0.004236784,0.00425534,0.004273896,0.004292452,0.004366677,0.004384486,0.004402295,0.004420105,0.004437914,0.004509151,0.006102486,0.006389259,0.006960719,0.007342387,0.00762916,0.008105724,0.008487393,0.008866976,0.009153749,0.009309368,0.009504855,0.009779595,0.010092518,0.010233819,0.010346363,0.010780934,0.010921071,0.011084873,0.011406339,0.0118,0.01042,0.00607,0.00553,0.00583,0.00623,0.0066,0.00682,0.00732,0.00756,0.008,0.00877,0.00992,0.01132,0.0125,0.01424,0.01611,0.01833,0.01959,0.01682,0.01719,0.018,0.0193,0.019547992,0.019795984,0.020623428,0.021450872,0.022278316,0.02310576,0.023933204,0.024760648,0.025588092,0.02668319,0.027778289,0.028873388,0.029968487,0.031063586,0.032158685,0.033253784,0.034348883,0.035443982,0.03653908,0.037634179,0.038729278,0.039824377,0.040919476,0.042014575,0.043109674,0.044204773,0.045299872,0.046394971,0.166291599,0.175351389,0.183669924,0.192861165,0.20342092,0.211261648,0.219004195,0.22731673,0.234947462,0.240131887,0.243556717,0.249265312,0.252963954,0.261302124,0.27009192,0.275148712,0.286759534,0.29497607,0.292524855,0.305856,0.322396,0.163902,0.087,0.054701,0.065259,0.070672,0.073878,0.075245,0.072752,0.079939,0.079588,0.074455,0.078615,0.08312,0.099688,0.101525,0.113201,0.119202,0.103566,0.098536,0.107767,0.117875,0.117511669,0.117148337,0.116785006,0.116421675,0.116058343,0.115695012,0.11533168,0.114968349,0.116304418,0.117640488,0.118976557,0.120312627,0.121648696,0.122912518,0.124176341,0.125440163,0.126703986,0.127967808,0.12925738,0.130546951,0.131836523,0.133126094,0.134415666,0.135544494,0.136673322,0.13780215,0.138930978,0.140059806,3.008629318,3.039719886,3.068589699,3.096842636,3.124231946,3.152361507,3.180120943,3.207633628,3.235269688,3.263522625,3.291652186,3.319288246,3.347171057,3.378385,3.409969069,3.440566136,3.471286578,3.501513519,3.529272955,3.55,3.51,3.45,3.37,3.29,3.22,3.17,3.14,3.11,3.09,3.08,3.06,3.05,3.04,3.03,3.02,3,2.99,2.98,2.97,2.96,2.96,2.97,3.255935922,3.541871844,3.827807766,4.113743688,4.39967961,4.685615532,4.971551454,5.257487376,5.543423298,5.82935922,6.115295143,6.401231065,6.687166987,6.973102909,7.259038831,7.544974753,7.830910675,8.116846597,8.402782519,8.688718441,8.974654363,9.260590285,9.546526207,9.832462129,10.11839805,10.40433397,10.6902699,10.97620582
52,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Belgium,0.11996,0.13057,0.13758,0.13504,0.11948,0.12672,0.12407,0.13094,0.1359,0.1298,0.11944,0.11171,0.10254,0.10534,0.10391,0.10438,0.10496,0.10605,0.10864,0.10946,0.11492,0.11458,0.11101,0.11622,0.11631,0.12252,0.11986,0.12364,0.12052,0.12163,0.12148,0.11411,0.1219,0.11858,0.11503,0.11356,0.10849,0.11189,0.10455,0.113,0.11217,0.10443,0.103196198,0.101962396,0.100728594,0.099494792,0.09826099,0.097027188,0.095793386,0.094559584,0.09400238,0.093445177,0.092887974,0.092330771,0.090101959,0.089234191,0.088366422,0.087498654,0.086630886,0.083159814,0.082422753,0.081685692,0.08094863,0.080211569,0.077263325,0.076783941,0.076304558,0.075825174,0.075345791,0.073428257,0.15269,0.16071,0.17055,0.17772,0.17536,0.18527,0.18643,0.19173,0.19622,0.20501,0.20443,0.20565,0.20629,0.21138,0.21487,0.21879,0.22383,0.23441,0.24254,0.25015,0.25473,0.25863,0.25614,0.26441,0.27071,0.27457,0.28483,0.29032,0.3006,0.31163,0.31415,0.31842,0.32099,0.3315,0.3373,0.34629,0.35628,0.35979,0.34971,0.35789,0.36417,0.36364,0.394371114,0.425102227,0.433979067,0.442855906,0.451732745,0.460609584,0.469486423,0.478363263,0.487240102,0.496958202,0.506676302,0.516394402,0.526112502,0.535830603,0.545548703,0.555266803,0.564984903,0.574703003,0.584421103,0.594139204,0.603857304,0.613575404,0.623293504,0.633011604,0.642729704,0.652447805,0.662165905,0.671884005,1.57369,1.72397,1.82483,1.79053,1.67921,1.80076,1.79023,1.88445,1.94484,1.8557,1.72731,1.64584,1.62538,1.69521,1.75015,1.81333,1.8516,1.8745,1.89235,1.91602,2.00713,2.03001,1.98247,2.09741,2.13344,2.25157,2.25408,2.29136,2.3085,2.32411,2.31924,2.2392,2.35283,2.33908,2.33102,2.30912,2.26604,2.33165,2.23158,2.40245,2.35372,2.22009,2.218645085,2.21720017,2.215755255,2.21431034,2.212865425,2.21142051,2.209975595,2.20853068,2.202369281,2.196207881,2.190046482,2.183885082,2.177723683,2.17248264,2.167241598,2.162000555,2.156759513,2.15151847,2.148255215,2.14499196,2.141728705,2.13846545,2.135202195,2.133557934,2.131913673,2.130269411,2.12862515,2.126980889,9.66,9.7,9.73,9.76,9.78,9.8,9.81,9.82,9.82,9.86,9.86,9.86,9.85,9.86,9.86,9.86,9.87,9.9,9.94,9.97,10.01,10.05,10.09,10.12,10.14,10.16,10.18,10.2,10.22,10.25,10.28,10.33,10.37,10.42,10.47,10.54,10.62,10.71,10.79,10.88,10.98,11.05,11.07667411,11.10334821,11.13002232,11.15669643,11.18337054,11.21004464,11.23671875,11.26339286,11.29006696,11.31674107,11.34341518,11.37008929,11.39676339,11.4234375,11.45011161,11.47678571,11.50345982,11.53013393,11.55680804,11.58348214,11.61015625,11.63683036,11.66350446,11.69017857,11.71685268,11.74352679,11.77020089,11.796875
60,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011824368,0.011799474,0.012656737,0.014111737,0.013586474,0.013415053,0.014395947,0.014591842,0.01578,0.016175789,0.016730789,0.016423263,0.017391421,0.017668789,0.014165556,0.014136444,0.014413611,0.014370056,0.014522167,0.0273569,0.0274951,0.0266244,0.0267554,0.0280048,0.030415111,0.033827333,0.033991,0.034642556,0.035375556,0.036329111,0.037557556,0.038219333,0.039606222,0.041399111,0.041942111,0.042908222,0.042862333,0.045923111,0.049057333,0.054271556,0.058558,0.062103556,0.063800586,0.065497615,0.067194645,0.068891674,0.070588704,0.072285733,0.073982763,0.075679792,0.077266133,0.078852474,0.080438816,0.082025157,0.083611498,0.085473422,0.087335346,0.089197269,0.091059193,0.092921117,0.095011004,0.09710089,0.099190777,0.101280663,0.10337055,0.105864504,0.108358458,0.110852412,0.113346366,0.11584032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
